SessionID,UserID,Timestamp,PageType,DeviceType,Country,ReferralSource,TimeOnPage_seconds,ItemsInCart,Purchased
session_2864,user_1789,2025-02-02 00:13:07,checkout,Tablet,India,Direct,58,2,1
session_2864,user_1789,2025-02-02 00:15:40,confirmation,Tablet,India,Direct,153,0,1
session_2865,user_1103,2025-07-21 05:02:47,home,Tablet,USA,Email,98,0,0
session_2865,user_1103,2025-07-21 05:03:20,product_page,Tablet,USA,Email,33,0,0
session_2866,user_1102,2025-05-19 03:17:06,home,Desktop,India,Google,84,0,0
session_2866,user_1102,2025-05-19 03:18:06,product_page,Desktop,India,Google,60,4,0
session_2866,user_1102,2025-05-19 03:19:14,cart,Desktop,India,Google,68,4,0
session_2867,user_1631,2025-03-04 04:15:57,home,Mobile,India,Direct,29,0,0
session_2867,user_1631,2025-03-04 04:16:45,product_page,Mobile,India,Direct,48,0,0
session_2867,user_1631,2025-03-04 04:18:46,cart,Mobile,India,Direct,121,1,0
session_2867,user_1631,2025-03-04 04:21:41,checkout,Mobile,India,Direct,175,1,0
session_2868,user_1817,2025-01-20 05:17:54,home,Tablet,France,Google,76,0,0
session_2868,user_1817,2025-01-20 05:19:18,product_page,Tablet,France,Google,84,0,0
session_2869,user_1599,2025-06-02 01:54:57,home,Tablet,Germany,Direct,54,0,0
session_2869,user_1599,2025-06-02 01:55:38,product_page,Tablet,Germany,Direct,41,0,0
session_2870,user_2510,2025-02-23 21:37:50,home,Tablet,India,Email,102,0,0
session_2870,user_2510,2025-02-23 21:40:24,product_page,Tablet,India,Email,154,2,0
session_2871,user_2060,2025-06-29 02:45:29,home,Tablet,Canada,Social Media,89,0,0
session_2871,user_2060,2025-06-29 02:47:54,product_page,Tablet,Canada,Social Media,145,0,0
session_2871,user_2060,2025-06-29 02:50:21,cart,Tablet,Canada,Social Media,147,0,0
session_2871,user_2060,2025-06-29 02:50:37,checkout,Tablet,Canada,Social Media,16,3,0
session_2872,user_1862,2025-05-31 12:53:57,home,Mobile,Australia,Google,164,0,0
session_2872,user_1862,2025-05-31 12:56:57,product_page,Mobile,Australia,Google,180,5,0
session_2873,user_2862,2025-05-20 20:26:07,home,Desktop,Canada,Email,53,0,0
session_2874,user_1785,2025-06-02 02:26:56,home,Mobile,Germany,Google,53,0,0
session_2874,user_1785,2025-06-02 02:28:21,product_page,Mobile,Germany,Google,85,1,0
session_2874,user_1785,2025-06-02 02:29:30,cart,Mobile,Germany,Google,69,1,0
session_2875,user_2486,2025-01-05 03:03:39,home,Mobile,Germany,Email,49,0,1
session_2875,user_2486,2025-01-05 03:06:25,product_page,Mobile,Germany,Email,166,0,1
session_2875,user_2486,2025-01-05 03:07:15,cart,Mobile,Germany,Email,50,0,1
session_2875,user_2486,2025-01-05 03:10:06,checkout,Mobile,Germany,Email,171,1,1
session_2875,user_2486,2025-01-05 03:12:49,confirmation,Mobile,Germany,Email,163,0,1
session_2876,user_2820,2025-03-19 09:56:07,home,Mobile,Canada,Google,73,0,0
session_2876,user_2820,2025-03-19 09:58:59,product_page,Mobile,Canada,Google,172,1,0
session_2877,user_1649,2025-03-24 15:02:05,home,Desktop,France,Direct,105,0,0
session_2877,user_1649,2025-03-24 15:03:21,product_page,Desktop,France,Direct,76,0,0
session_2878,user_1565,2025-03-26 00:34:32,home,Tablet,Germany,Direct,130,0,1
session_2878,user_1565,2025-03-26 00:35:06,product_page,Tablet,Germany,Direct,34,4,1
session_2878,user_1565,2025-03-26 00:35:49,cart,Tablet,Germany,Direct,43,4,1
session_2878,user_1565,2025-03-26 00:36:55,checkout,Tablet,Germany,Direct,66,4,1
session_2878,user_1565,2025-03-26 00:38:21,confirmation,Tablet,Germany,Direct,86,0,1
session_2879,user_1825,2025-02-04 23:01:29,home,Desktop,Canada,Email,135,0,0
session_2879,user_1825,2025-02-04 23:04:19,product_page,Desktop,Canada,Email,170,1,0
session_2880,user_1996,2025-07-09 21:33:52,home,Desktop,UK,Email,34,0,0
session_2880,user_1996,2025-07-09 21:34:11,product_page,Desktop,UK,Email,19,0,0
session_2881,user_2270,2025-03-05 19:35:08,home,Desktop,USA,Direct,179,0,0
session_2882,user_1702,2025-03-04 17:23:22,home,Desktop,USA,Google,103,0,1
session_2882,user_1702,2025-03-04 17:24:07,product_page,Desktop,USA,Google,45,5,1
session_2882,user_1702,2025-03-04 17:25:28,cart,Desktop,USA,Google,81,5,1
session_2882,user_1702,2025-03-04 17:27:56,checkout,Desktop,USA,Google,148,5,1
session_2882,user_1702,2025-03-04 17:28:42,confirmation,Desktop,USA,Google,46,0,1
session_2883,user_2640,2025-02-16 16:05:44,home,Mobile,India,Social Media,121,0,0
session_2883,user_2640,2025-02-16 16:06:47,product_page,Mobile,India,Social Media,63,4,0
session_2884,user_1792,2025-08-17 15:01:03,home,Tablet,USA,Email,89,0,1
session_2884,user_1792,2025-08-17 15:02:49,product_page,Tablet,USA,Email,106,5,1
session_2884,user_1792,2025-08-17 15:05:45,cart,Tablet,USA,Email,176,5,1
session_2884,user_1792,2025-08-17 15:08:31,checkout,Tablet,USA,Email,166,5,1
session_2884,user_1792,2025-08-17 15:08:49,confirmation,Tablet,USA,Email,18,0,1
session_2885,user_1268,2025-04-04 05:23:16,home,Desktop,USA,Direct,20,0,0
session_2885,user_1268,2025-04-04 05:24:39,product_page,Desktop,USA,Direct,83,3,0
session_2885,user_1268,2025-04-04 05:26:39,cart,Desktop,USA,Direct,120,3,0
session_2885,user_1268,2025-04-04 05:27:54,checkout,Desktop,USA,Direct,75,3,0
session_2886,user_2410,2025-06-26 15:26:32,home,Mobile,USA,Direct,114,0,0
session_2887,user_1124,2025-07-09 10:45:57,home,Tablet,France,Email,87,0,0
session_2887,user_1124,2025-07-09 10:46:24,product_page,Tablet,France,Email,27,3,0
session_2888,user_1676,2025-05-16 00:54:22,home,Mobile,India,Google,86,0,0
session_2888,user_1676,2025-05-16 00:56:17,product_page,Mobile,India,Google,115,1,0
session_2889,user_1348,2025-02-18 07:53:16,home,Mobile,Australia,Email,168,0,0
session_2890,user_2508,2025-05-29 03:38:43,home,Mobile,Canada,Google,53,0,0
session_2890,user_2508,2025-05-29 03:39:16,product_page,Mobile,Canada,Google,33,3,0
session_2891,user_2249,2025-05-28 01:08:04,home,Desktop,USA,Social Media,148,0,0
session_2892,user_1738,2025-06-14 11:42:13,home,Tablet,Germany,Google,25,0,1
session_2892,user_1738,2025-06-14 11:44:13,product_page,Tablet,Germany,Google,120,3,1
session_2892,user_1738,2025-06-14 11:46:27,cart,Tablet,Germany,Google,134,3,1
session_2892,user_1738,2025-06-14 11:47:00,checkout,Tablet,Germany,Google,33,3,1
session_2892,user_1738,2025-06-14 11:48:43,confirmation,Tablet,Germany,Google,103,0,1
session_2893,user_2135,2025-07-22 18:21:20,home,Desktop,Germany,Google,54,0,1
session_2893,user_2135,2025-07-22 18:22:55,product_page,Desktop,Germany,Google,95,0,1
session_2893,user_2135,2025-07-22 18:23:36,cart,Desktop,Germany,Google,41,2,1
session_2893,user_2135,2025-07-22 18:24:32,checkout,Desktop,Germany,Google,56,2,1
session_2893,user_2135,2025-07-22 18:24:49,confirmation,Desktop,Germany,Google,17,0,1
session_2894,user_1009,2025-08-09 12:16:02,home,Desktop,India,Email,31,0,0
session_2895,user_2232,2025-05-06 03:24:02,home,Desktop,India,Email,76,0,0
session_2895,user_2232,2025-05-06 03:27:00,product_page,Desktop,India,Email,178,0,0
session_2896,user_1549,2025-02-02 03:22:21,home,Desktop,UK,Direct,171,0,0
session_2896,user_1549,2025-02-02 03:22:36,product_page,Desktop,UK,Direct,15,1,0
session_2896,user_1549,2025-02-02 03:24:11,cart,Desktop,UK,Direct,95,1,0
session_2896,user_1549,2025-02-02 03:26:33,checkout,Desktop,UK,Direct,142,1,0
session_2897,user_2596,2025-03-03 18:16:04,home,Mobile,USA,Email,92,0,0
session_2897,user_2596,2025-03-03 18:17:03,product_page,Mobile,USA,Email,59,5,0
session_2898,user_1133,2025-07-24 15:49:20,home,Mobile,Canada,Email,177,0,0
session_2899,user_1569,2025-01-27 20:16:40,home,Desktop,USA,Direct,103,0,0
session_2899,user_1569,2025-01-27 20:19:36,product_page,Desktop,USA,Direct,176,3,0
session_2900,user_1598,2025-07-12 03:16:15,home,Mobile,USA,Email,40,0,0
session_2900,user_1598,2025-07-12 03:18:39,product_page,Mobile,USA,Email,144,4,0
session_2901,user_2299,2025-01-19 08:25:54,home,Tablet,India,Direct,81,0,0
session_2901,user_2299,2025-01-19 08:28:16,product_page,Tablet,India,Direct,142,3,0
session_2902,user_2462,2025-04-03 08:38:36,home,Mobile,UK,Social Media,164,0,1
session_2902,user_2462,2025-04-03 08:40:44,product_page,Mobile,UK,Social Media,128,3,1
session_2902,user_2462,2025-04-03 08:43:41,cart,Mobile,UK,Social Media,177,3,1
session_2902,user_2462,2025-04-03 08:46:36,checkout,Mobile,UK,Social Media,175,3,1
session_2902,user_2462,2025-04-03 08:46:54,confirmation,Mobile,UK,Social Media,18,0,1
session_2903,user_2651,2025-06-17 02:43:26,home,Desktop,Australia,Direct,155,0,0
session_2903,user_2651,2025-06-17 02:44:58,product_page,Desktop,Australia,Direct,92,1,0
session_2904,user_2914,2025-03-19 20:18:03,home,Mobile,France,Social Media,160,0,0
session_2904,user_2914,2025-03-19 20:19:45,product_page,Mobile,France,Social Media,102,1,0
session_2905,user_1923,2025-05-19 09:54:04,home,Mobile,USA,Google,158,0,0
session_2906,user_2490,2025-08-14 08:04:19,home,Mobile,Canada,Direct,171,0,0
session_2907,user_2319,2025-04-28 17:43:10,home,Desktop,UK,Direct,43,0,1
session_2907,user_2319,2025-04-28 17:46:10,product_page,Desktop,UK,Direct,180,4,1
session_2907,user_2319,2025-04-28 17:48:55,cart,Desktop,UK,Direct,165,4,1
session_2907,user_2319,2025-04-28 17:51:35,checkout,Desktop,UK,Direct,160,4,1
session_2907,user_2319,2025-04-28 17:52:40,confirmation,Desktop,UK,Direct,65,0,1
session_2908,user_2826,2025-04-25 09:35:26,home,Desktop,Australia,Social Media,99,0,0
session_2909,user_2639,2025-01-15 00:46:08,home,Tablet,Canada,Email,22,0,1
session_2909,user_2639,2025-01-15 00:49:08,product_page,Tablet,Canada,Email,180,0,1
session_2909,user_2639,2025-01-15 00:51:37,cart,Tablet,Canada,Email,149,4,1
session_2909,user_2639,2025-01-15 00:52:01,checkout,Tablet,Canada,Email,24,4,1
session_2909,user_2639,2025-01-15 00:52:53,confirmation,Tablet,Canada,Email,52,0,1
session_2910,user_2934,2025-06-15 09:22:26,home,Tablet,France,Social Media,137,0,0
session_2910,user_2934,2025-06-15 09:24:17,product_page,Tablet,France,Social Media,111,0,0
session_2910,user_2934,2025-06-15 09:27:08,cart,Tablet,France,Social Media,171,4,0
session_2911,user_1201,2025-03-22 06:50:57,home,Desktop,Australia,Social Media,139,0,0
session_2912,user_2292,2025-03-19 16:45:55,home,Tablet,UK,Social Media,80,0,0
session_2912,user_2292,2025-03-19 16:48:27,product_page,Tablet,UK,Social Media,152,1,0
session_2913,user_2061,2025-05-03 18:03:31,home,Tablet,USA,Social Media,162,0,0
session_2913,user_2061,2025-05-03 18:06:04,product_page,Tablet,USA,Social Media,153,0,0
session_2914,user_2805,2025-01-30 01:20:09,home,Tablet,Germany,Google,66,0,0
session_2915,user_2796,2025-05-08 09:05:44,home,Mobile,France,Email,180,0,0
session_2915,user_2796,2025-05-08 09:06:51,product_page,Mobile,France,Email,67,0,0
session_2916,user_1918,2025-04-12 07:02:48,home,Mobile,Canada,Social Media,39,0,0
session_2916,user_1918,2025-04-12 07:04:41,product_page,Mobile,Canada,Social Media,113,1,0
session_2917,user_1569,2025-05-05 19:26:57,home,Desktop,UK,Direct,45,0,0
session_2917,user_1569,2025-05-05 19:29:20,product_page,Desktop,UK,Direct,143,4,0
session_2917,user_1569,2025-05-05 19:31:27,cart,Desktop,UK,Direct,127,4,0
session_2918,user_1854,2025-05-26 10:16:13,home,Desktop,France,Google,44,0,1
session_2918,user_1854,2025-05-26 10:17:32,product_page,Desktop,France,Google,79,4,1
session_2918,user_1854,2025-05-26 10:18:25,cart,Desktop,France,Google,53,4,1
session_2918,user_1854,2025-05-26 10:21:21,checkout,Desktop,France,Google,176,4,1
session_2918,user_1854,2025-05-26 10:22:59,confirmation,Desktop,France,Google,98,0,1
session_2919,user_2537,2025-05-19 01:49:34,home,Tablet,Germany,Direct,72,0,0
session_2919,user_2537,2025-05-19 01:50:14,product_page,Tablet,Germany,Direct,40,1,0
session_2919,user_2537,2025-05-19 01:52:12,cart,Tablet,Germany,Direct,118,1,0
session_2920,user_1562,2025-05-15 09:32:14,home,Desktop,India,Direct,31,0,0
session_2921,user_2139,2025-02-14 20:11:31,home,Mobile,Germany,Social Media,71,0,0
session_2922,user_1001,2025-03-30 08:27:58,home,Desktop,Germany,Google,89,0,1
session_2922,user_1001,2025-03-30 08:29:35,product_page,Desktop,Germany,Google,97,3,1
session_2922,user_1001,2025-03-30 08:30:29,cart,Desktop,Germany,Google,54,3,1
session_2922,user_1001,2025-03-30 08:32:37,checkout,Desktop,Germany,Google,128,3,1
session_2922,user_1001,2025-03-30 08:34:48,confirmation,Desktop,Germany,Google,131,0,1
session_2923,user_2530,2025-06-11 05:31:36,home,Desktop,UK,Email,91,0,0
session_2924,user_2633,2025-03-13 13:14:21,home,Mobile,Australia,Google,147,0,0
session_2924,user_2633,2025-03-13 13:16:08,product_page,Mobile,Australia,Google,107,2,0
session_2925,user_1086,2025-05-26 22:55:03,home,Desktop,India,Email,20,0,0
session_2925,user_1086,2025-05-26 22:56:49,product_page,Desktop,India,Email,106,3,0
session_2926,user_1013,2025-03-19 05:18:09,home,Desktop,Germany,Email,122,0,0
session_2926,user_1013,2025-03-19 05:20:20,product_page,Desktop,Germany,Email,131,5,0
session_2927,user_1173,2025-07-09 18:08:43,home,Mobile,France,Direct,99,0,0
session_2927,user_1173,2025-07-09 18:10:58,product_page,Mobile,France,Direct,135,5,0
session_2928,user_1200,2025-02-03 17:26:32,home,Desktop,France,Email,69,0,0
session_2928,user_1200,2025-02-03 17:29:19,product_page,Desktop,France,Email,167,4,0
session_2929,user_2620,2025-02-07 08:30:11,home,Tablet,Canada,Google,144,0,0
session_2930,user_1360,2025-07-10 07:24:56,home,Desktop,France,Google,55,0,0
session_2930,user_1360,2025-07-10 07:26:44,product_page,Desktop,France,Google,108,0,0
session_2931,user_1980,2025-07-14 22:27:00,home,Desktop,UK,Google,133,0,0
session_2931,user_1980,2025-07-14 22:29:06,product_page,Desktop,UK,Google,126,0,0
session_2932,user_1577,2025-08-06 23:35:47,home,Tablet,Germany,Social Media,155,0,0
session_2932,user_1577,2025-08-06 23:36:44,product_page,Tablet,Germany,Social Media,57,0,0
session_2933,user_1795,2025-04-03 17:36:13,home,Tablet,USA,Google,93,0,0
session_2933,user_1795,2025-04-03 17:36:35,product_page,Tablet,USA,Google,22,4,0
session_2933,user_1795,2025-04-03 17:39:01,cart,Tablet,USA,Google,146,4,0
session_2933,user_1795,2025-04-03 17:40:37,checkout,Tablet,USA,Google,96,4,0
session_2934,user_1074,2025-04-12 09:36:34,home,Mobile,Australia,Social Media,19,0,1
session_2934,user_1074,2025-04-12 09:37:34,product_page,Mobile,Australia,Social Media,60,5,1
session_2934,user_1074,2025-04-12 09:38:26,cart,Mobile,Australia,Social Media,52,5,1
session_2934,user_1074,2025-04-12 09:40:47,checkout,Mobile,Australia,Social Media,141,5,1
session_2934,user_1074,2025-04-12 09:43:32,confirmation,Mobile,Australia,Social Media,165,0,1
session_2935,user_2357,2025-05-16 17:32:54,home,Desktop,Germany,Direct,51,0,0
session_2936,user_1271,2025-04-06 22:25:29,home,Tablet,France,Direct,163,0,0
session_2936,user_1271,2025-04-06 22:28:12,product_page,Tablet,France,Direct,163,5,0
session_2937,user_1685,2025-03-01 20:19:04,home,Mobile,UK,Direct,53,0,0
session_2937,user_1685,2025-03-01 20:19:47,product_page,Mobile,UK,Direct,43,4,0
session_2938,user_1241,2025-05-09 12:08:43,home,Desktop,Australia,Direct,116,0,0
session_2938,user_1241,2025-05-09 12:10:45,product_page,Desktop,Australia,Direct,122,0,0
session_2939,user_2300,2025-08-05 23:22:50,home,Tablet,UK,Social Media,21,0,1
session_2939,user_2300,2025-08-05 23:24:31,product_page,Tablet,UK,Social Media,101,3,1
session_2939,user_2300,2025-08-05 23:26:17,cart,Tablet,UK,Social Media,106,3,1
session_2939,user_2300,2025-08-05 23:28:53,checkout,Tablet,UK,Social Media,156,3,1
session_2939,user_2300,2025-08-05 23:30:31,confirmation,Tablet,UK,Social Media,98,0,1
session_2940,user_2660,2025-06-15 05:51:47,home,Tablet,France,Social Media,16,0,0
session_2940,user_2660,2025-06-15 05:53:08,product_page,Tablet,France,Social Media,81,0,0
session_2940,user_2660,2025-06-15 05:54:52,cart,Tablet,France,Social Media,104,3,0
session_2941,user_2265,2025-01-26 11:05:32,home,Desktop,USA,Social Media,102,0,0
session_2941,user_2265,2025-01-26 11:06:22,product_page,Desktop,USA,Social Media,50,0,0
session_2941,user_2265,2025-01-26 11:06:49,cart,Desktop,USA,Social Media,27,0,0
session_2941,user_2265,2025-01-26 11:09:49,checkout,Desktop,USA,Social Media,180,2,0
session_2942,user_2439,2025-03-22 10:09:46,home,Tablet,Australia,Direct,149,0,0
session_2943,user_1002,2025-05-20 07:01:38,home,Mobile,France,Email,25,0,0
session_2943,user_1002,2025-05-20 07:03:29,product_page,Mobile,France,Email,111,0,0
session_2944,user_1503,2025-01-28 17:38:17,home,Desktop,USA,Email,88,0,0
session_2944,user_1503,2025-01-28 17:40:28,product_page,Desktop,USA,Email,131,0,0
session_2945,user_2824,2025-06-23 07:29:40,home,Desktop,Canada,Direct,174,0,0
session_2946,user_2019,2025-08-27 15:17:47,home,Desktop,India,Email,55,0,0
session_2946,user_2019,2025-08-27 15:20:32,product_page,Desktop,India,Email,165,5,0
session_2947,user_1907,2025-08-20 20:31:04,home,Desktop,India,Email,178,0,1
session_2947,user_1907,2025-08-20 20:31:33,product_page,Desktop,India,Email,29,0,1
session_2947,user_1907,2025-08-20 20:32:44,cart,Desktop,India,Email,71,0,1
session_2947,user_1907,2025-08-20 20:34:01,checkout,Desktop,India,Email,77,1,1
session_2947,user_1907,2025-08-20 20:35:18,confirmation,Desktop,India,Email,77,0,1
session_2948,user_2053,2025-01-29 20:51:07,home,Desktop,UK,Direct,133,0,0
session_2948,user_2053,2025-01-29 20:53:01,product_page,Desktop,UK,Direct,114,3,0
session_2948,user_2053,2025-01-29 20:54:13,cart,Desktop,UK,Direct,72,3,0
session_2949,user_1024,2025-01-26 15:28:07,home,Mobile,Canada,Email,32,0,0
session_2949,user_1024,2025-01-26 15:30:05,product_page,Mobile,Canada,Email,118,3,0
session_2950,user_1609,2025-06-12 18:47:11,home,Tablet,Canada,Social Media,87,0,1
session_2950,user_1609,2025-06-12 18:48:14,product_page,Tablet,Canada,Social Media,63,5,1
session_2950,user_1609,2025-06-12 18:50:25,cart,Tablet,Canada,Social Media,131,5,1
session_2950,user_1609,2025-06-12 18:51:10,checkout,Tablet,Canada,Social Media,45,5,1
session_2950,user_1609,2025-06-12 18:52:31,confirmation,Tablet,Canada,Social Media,81,0,1
session_2951,user_2446,2025-01-19 06:34:10,home,Desktop,Canada,Direct,32,0,0
session_2951,user_2446,2025-01-19 06:35:36,product_page,Desktop,Canada,Direct,86,1,0
session_2951,user_2446,2025-01-19 06:36:54,cart,Desktop,Canada,Direct,78,1,0
session_2952,user_2154,2025-01-14 01:10:14,home,Tablet,USA,Google,139,0,0
session_2952,user_2154,2025-01-14 01:12:39,product_page,Tablet,USA,Google,145,3,0
session_2953,user_1312,2025-03-16 16:14:11,home,Tablet,Australia,Email,171,0,0
session_2953,user_1312,2025-03-16 16:14:58,product_page,Tablet,Australia,Email,47,5,0
session_2954,user_1673,2025-01-10 13:32:47,home,Desktop,France,Google,94,0,0
session_2954,user_1673,2025-01-10 13:33:51,product_page,Desktop,France,Google,64,4,0
session_2955,user_1093,2025-02-24 10:47:19,home,Tablet,UK,Social Media,139,0,0
session_2955,user_1093,2025-02-24 10:49:58,product_page,Tablet,UK,Social Media,159,4,0
session_2956,user_2866,2025-07-25 03:31:40,home,Desktop,UK,Social Media,53,0,1
session_2956,user_2866,2025-07-25 03:33:27,product_page,Desktop,UK,Social Media,107,0,1
session_2956,user_2866,2025-07-25 03:35:21,cart,Desktop,UK,Social Media,114,4,1
session_2956,user_2866,2025-07-25 03:35:55,checkout,Desktop,UK,Social Media,34,4,1
session_2956,user_2866,2025-07-25 03:37:31,confirmation,Desktop,UK,Social Media,96,0,1
session_2957,user_1606,2025-08-20 06:32:53,home,Mobile,Canada,Direct,172,0,1
session_2957,user_1606,2025-08-20 06:35:12,product_page,Mobile,Canada,Direct,139,3,1
session_2957,user_1606,2025-08-20 06:36:09,cart,Mobile,Canada,Direct,57,3,1
session_2957,user_1606,2025-08-20 06:38:06,checkout,Mobile,Canada,Direct,117,3,1
session_2957,user_1606,2025-08-20 06:39:35,confirmation,Mobile,Canada,Direct,89,0,1
